Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.343,-26754.9,-18871.4,-627.247,13400.8,10883.5,-5664.61
0.344,-26461.1,-18844,-580.171,13332,10920.7,-5623
0.345,-26423,-18895.6,-553.382,13184.4,10889.8,-5607.92
0.346,-26543.6,-18770.4,-533.487,13232.6,10695.3,-5522.5
0.347,-26577.2,-18742.9,-591.978,13257.7,10726.5,-5559.98
0.348,-26645.3,-18804.1,-543.27,13382.7,10761.3,-5481.14
0.349,-26609.6,-18731.8,-470.326,13502.8,10808.9,-5506.02
0.35,-26557.9,-18819.3,-497.536,13243,10637.8,-5513.88
0.351,-26594.6,-18829.3,-494.136,13313.8,10521.8,-5426.99
0.352,-26616,-18716.7,-457.989,13420.7,10638.6,-5483.75
0.353,-26621.4,-18605.8,-531.826,13487.1,10762.8,-5387.58
0.354,-26347.2,-18596.9,-441.732,13249.5,10548.2,-5388.27
0.355,-26328.8,-18557.5,-508.693,13354,10445,-5411.41
0.356,-26283.1,-18665.8,-503.781,13575.8,10250.7,-5406.81
0.357,-26457,-18622.8,-489.68,13499.3,10449.9,-5290.77
0.358,-26538.6,-18431.9,-473.963,13520.3,10425.5,-5267.08
0.359,-26607.7,-18470.4,-467.557,13532.8,10269.8,-5294.7
